2957.29,2709
2963.1,2732
2968.91,2746
2974.72,2751
2980.53,2755
2986.34,2740
2992.15,2740
2997.96,2742
3003.77,2762
3009.58,2788
3015.39,2830
3021.2,2857
3027.01,2879
3032.82,2890
3038.63,2812
3044.44,2988
3050.25,2952
3056.06,3106
3061.87,3037
3067.68,3089
3073.49,3096
3079.3,3132
3085.11,3156
3090.92,3148
3096.73,3145
3102.54,3129
3108.35,3105
3114.16,3059
3119.97,3011
3125.78,2957
3131.59,2920
3137.4,2881
3143.21,2844
3149.02,2792
3154.83,2725
3160.64,2622
3166.45,2526
3172.26,2406
3178.07,2288
3183.88,2159
3189.69,2025
3195.5,1894
3201.31,1773
3207.12,1657
3212.93,1571
3218.74,1489
3224.55,1436
3230.36,1443
3236.17,1433
3241.98,1436
3247.79,1426
3253.6,1432
3259.41,1430
3265.22,1433
3271.03,1429
3276.84,1432
3282.65,1432
3288.46,1426
3294.27,1430
3300.08,1429
3305.89,1430
3311.7,1429
3317.51,1432
3323.32,1434
3329.13,1431
3334.94,1429
3340.75,1428
3346.56,1431
3352.37,1430
3358.18,1427
3363.99,1430
3369.8,1431
3375.61,1430
3381.42,1432
3387.23,1431
3393.04,1431
3398.85,1426
3404.66,1427
3410.47,1428
3416.28,1426
3422.09,1431
3427.9,1431
3433.71,1425
3439.52,1428
3445.33,1429
3451.14,1427
3456.95,1429
3462.76,1428
3468.57,1429
3474.38,1430
3480.19,1429
3486.0,1427
3491.81,1431
3497.62,1427
3503.43,1429
3509.24,1431
3515.05,1428
3520.86,1426
3526.67,1428
3532.48,1429
3538.29,1427
3544.1,1429
3549.91,1427
3555.72,1430
3561.53,1428
3567.34,1428
3573.15,1429
3578.96,1430
3584.77,1425
3590.58,1428
3596.39,1427
3602.2,1431
3608.01,1426
3613.82,1426
3619.63,1424
3625.44,1426
3631.25,1428
3637.06,1428
3642.87,1425
3648.68,1429
3654.49,1425
3660.3,1429
3666.11,1430
3671.92,1428
3677.73,1429
3683.54,1429
3689.35,1427
3695.16,1429
3700.97,1426
3706.78,1430
3712.59,1425
3718.4,1425
3724.21,1424
3730.02,1424
3735.83,1424
3741.64,1429
3747.45,1425
3753.26,1423
3759.07,1427
3764.88,1431
3770.69,1434
3776.5,1428
3782.31,1431
3788.12,1433
3793.93,1429
3799.74,1424
3805.55,1425
3811.36,1426
3817.17,1425
3822.98,1429
3828.79,1426
3834.6,1429
3840.41,1427
3846.22,1426
3852.03,1427
3857.84,1427
3863.65,1428
3869.46,1426
3875.27,1426
3881.08,1426
3886.89,1431
3892.7,1424
3898.51,1422
3904.32,1425
3910.13,1424
3915.94,1424
3921.75,1434
3927.56,1440
3933.37,1436
3939.18,1431
3944.99,1431
3950.8,1423
3956.61,1419
3962.42,1416
3968.23,1421
3974.04,1422
3979.85,1431
3985.66,1429
3991.47,1434
3997.28,1429
4003.09,1431
4008.9,1426
4014.71,1422
4020.52,1422
4026.33,1422
4032.14,1427
4037.95,1428
4043.76,1430
4049.57,1430
4055.38,1429
4061.19,1427
4067.0,1427
4072.81,1426
4078.62,1424
4084.43,1429
4090.24,1426
4096.05,1427
4101.86,1431
4107.67,1428
4113.48,1429
4119.29,1425
4125.1,1426
4130.91,1426
4136.72,1427
4142.53,1423
4148.34,1426
4154.15,1428
4159.96,1426
4165.77,1427
4171.58,1428
4177.39,1429
4183.2,1427
4189.01,1427
4194.82,1425
4200.63,1423
4206.44,1426
4212.25,1425
4218.06,1428
4223.87,1429
4229.68,1429
4235.49,1429
4241.3,1427
4247.11,1426
4252.92,1423
4258.73,1426
4264.54,1427
4270.35,1428
4276.16,1426
4281.97,1428
4287.78,1428
4293.59,1427
4299.4,1427
4305.21,1425
4311.02,1427
4316.83,1426
4322.64,1429
4328.45,1430
4334.26,1427
4340.07,1426
4345.88,1427
4351.69,1425
4357.5,1424
4363.31,1425
4369.12,1427
4374.93,1427
4380.74,1427
4386.55,1428
4392.36,1426
4398.17,1429
4403.98,1429
4409.79,1427
4415.6,1426
4421.41,1427
4427.22,1426
4433.03,1427
4438.84,1427
4444.65,1426
4450.46,1428
4456.27,1429
4462.08,1426
4467.89,1428
4473.7,1428
4479.51,1427
4485.32,1426
4491.13,1424
4496.94,1426
4502.75,1425
4508.56,1426
4514.37,1427
4520.18,1428
4525.99,1426
4531.8,1427
4537.61,1425
4543.42,1424
4549.23,1426
4555.04,1426
4560.85,1428
4566.66,1426
4572.47,1428
4578.28,1429
4584.09,1426
4589.9,1428
4595.71,1426
4601.52,1426
4607.33,1427
4613.14,1426
4618.95,1425
4624.76,1429
4630.57,1427
4636.38,1426
4642.19,1425
4648.0,1427
4653.81,1426
4659.62,1444
4665.43,1452
4671.24,1473
4677.05,1501
4682.86,1507
4688.67,1511
4694.48,1523
4700.29,1536
4706.1,1539
4711.91,1547
4717.72,1557
4723.53,1576
4729.34,1577
4735.15,1581
4740.96,1591
4746.77,1581
4752.58,1626
4758.39,1618
4764.2,1646
4770.01,1655
4775.82,1653
4781.63,1691
4787.44,1670
4793.25,1738
4799.06,1744
4804.87,1784
4810.68,1791
4816.49,1827
4822.3,1847
4828.11,1856
4833.92,1853
4839.73,1847
4845.54,1873
4851.35,1906
4857.16,1929
4862.97,1927
4868.78,1936
4874.59,1960
4880.4,1985
4886.21,2011
4892.02,2037
4897.83,2063
4903.64,2090
4909.45,2111
4915.26,2120
4921.07,2150
4926.88,2178
4932.69,2205
4938.5,2233
4944.31,2266
4950.12,2297
4955.93,2318
4961.74,2320
4967.55,2372
4973.36,2371
4979.17,2408
4984.98,2432
4990.79,2457
4996.6,2468
5002.41,2513
5008.22,2535
5014.03,2452
5019.84,2529
5025.65,2493
5031.46,2574
5037.27,2525
5043.08,2519
5048.89,2603
5054.7,2710
5060.51,2830
5066.32,2863
5072.13,2842
5077.94,2854
5083.75,2850
5089.56,2842
5095.37,2826
5101.18,2799
5106.99,2802
5112.8,2809
5118.61,2842
5124.42,2881
5130.23,2930
5136.04,2983
5141.85,3030
5147.66,3052
5153.47,3058
5159.28,3127
5165.09,3164
5170.9,3181
5176.71,3179
5182.52,3199
5188.33,3225
5194.14,3253
5199.95,3276
5205.76,3302
5211.57,3296
5217.38,3323
5223.19,3292
5229.0,3288
5234.81,3275
5240.62,3279
5246.43,3317
5252.24,3347
5258.05,3370
5263.86,3372
5269.67,3393
5275.48,3389
5281.29,3375
5287.1,3351
5292.91,3314
5298.72,3274
5304.53,3244
5310.34,3221
5316.15,3189
5321.96,3148
5327.77,3089
5333.58,3033
5339.39,2976
5345.2,2890
5351.01,2785
5356.82,2661
5362.63,2538
5368.44,2399
5374.25,2243
5380.06,2088
5385.87,1930
5391.68,1783
5397.49,1644
5403.3,1522
5409.11,1452
5414.92,1431
5420.73,1428
5426.54,1411
5432.35,1424
5438.16,1418
5443.97,1425
5449.78,1424
5455.59,1424
5461.4,1419
5467.21,1419
5473.02,1417
5478.83,1419
5484.64,1416
5490.45,1418
5496.26,1424
5502.07,1421
5507.88,1423
5513.69,1422
5519.5,1417
5525.31,1418
5531.12,1419
5536.93,1417
5542.74,1417
5548.55,1422
5554.36,1420
5560.17,1419
5565.98,1420
5571.79,1421
5577.6,1420
5583.41,1421
5589.22,1417
5595.03,1420
5600.84,1420
5606.65,1422
5612.46,1417
5618.27,1416
5624.08,1420
5629.89,1418
5635.7,1417
5641.51,1415
5647.32,1418
5653.13,1417
5658.94,1420
5664.75,1422
5670.56,1419
5676.37,1422
5682.18,1421
5687.99,1420
5693.8,1420
5699.61,1420
5705.42,1422
5711.23,1420
5717.04,1417
5722.85,1421
5728.66,1422
5734.47,1421
5740.28,1423
5746.09,1418
5751.9,1420
5757.71,1421
5763.52,1418
5769.33,1416
5775.14,1420
5780.95,1413
5786.76,1418
5792.57,1418
5798.38,1420
5804.19,1419
5810.0,1418
5815.81,1418
5821.62,1417
5827.43,1416
5833.24,1420
5839.05,1421
5844.86,1422
5850.67,1422
5856.48,1423
5862.29,1420
5868.1,1420
5873.91,1418
5879.72,1419
5885.53,1413
5891.34,1417
5897.15,1416
5902.96,1419
5908.77,1419
5914.58,1423
5920.39,1419
5926.2,1420
5932.01,1418
5937.82,1423
5943.63,1416
5949.44,1416
5955.25,1417
5961.06,1415
5966.87,1421
5972.68,1420
5978.49,1419
5984.3,1423
5990.11,1419
5995.92,1418
6001.73,1411
6007.54,1420
6013.35,1421
6019.16,1424
6024.97,1421
6030.78,1422
6036.59,1420
6042.4,1417
6048.21,1409
6054.02,1416
6059.83,1414
6065.64,1423
6071.45,1421
6077.26,1430
6083.07,1424
6088.88,1426
6094.69,1416
6100.5,1409
6106.31,1422
6112.12,1421
6117.93,1419
6123.74,1417
6129.55,1425
6135.36,1426
6141.17,1409
6146.98,1412
6152.79,1420
6158.6,1416
6164.41,1419
6170.22,1414
6176.03,1433
6181.84,1428
6187.65,1430
6193.46,1417
6199.27,1408
6205.08,1416
6210.89,1421
6216.7,1434
6222.51,1409
6228.32,1444
6234.13,1436
6239.94,1410
6245.75,1387
6251.56,1404
6257.37,1401
6263.18,1407
6268.99,1416
6274.8,1429
6280.61,1430
6286.42,1434
6292.23,1425
6298.04,1408
6303.85,1413
6309.66,1410
6315.47,1414
6321.28,1419
6327.09,1419
6332.9,1436
6338.71,1432
6344.52,1428
6350.33,1418
6356.14,1413
6361.95,1410
6367.76,1402
6373.57,1411
6379.38,1417
6385.19,1426
6391.0,1433
6396.81,1435
6402.62,1427
6408.43,1424
6414.24,1415
6420.05,1406
6425.86,1405
6431.67,1414
6437.48,1417
6443.29,1426
6449.1,1429
6454.91,1430
6460.72,1426
6466.53,1417
6472.34,1409
6478.15,1405
6483.96,1411
6489.77,1414
6495.58,1422
6501.39,1428
6507.2,1432
6513.01,1433
6518.82,1427
6524.63,1421
6530.44,1414
6536.25,1406
6542.06,1407
6547.87,1408
6553.68,1418
6559.49,1426
6565.3,1432
6571.11,1429
6576.92,1425
6582.73,1418
6588.54,1416
6594.35,1410
6600.16,1405
6605.97,1414
6611.78,1422
6617.59,1428
6623.4,1427
6629.21,1429
6635.02,1425
6640.83,1418
6646.64,1408
6652.45,1410
6658.26,1409
6664.07,1413
6669.88,1420
6675.69,1426
6681.5,1429
6687.31,1428
6693.12,1423
6698.93,1416
6704.74,1413
6710.55,1411
6716.36,1414
6722.17,1412
6727.98,1418
6733.79,1425
6739.6,1427
6745.41,1421
6751.22,1420
6757.03,1419
6762.84,1411
6768.65,1411
6774.46,1411
6780.27,1419
6786.08,1421
6791.89,1427
6797.7,1428
6803.51,1423
6809.32,1424
6815.13,1417
6820.94,1414
6826.75,1412
6832.56,1412
6838.37,1415
6844.18,1423
6849.99,1425
6855.8,1427
6861.61,1418
6867.42,1423
6873.23,1414
6879.04,1400
6884.85,1423
6890.66,1407
6896.47,1409
6902.28,1433
6908.09,1425
6913.9,1431
6919.71,1418
6925.52,1415
6931.33,1408
6937.14,1419
6942.95,1409
