1220.1	1450
1225.91	1418
1231.72	1376
1237.53	1378
1243.34	1411
1249.15	1416
1254.96	1444
1260.77	1452
1266.58	1483
1272.39	1449
1278.2	1431
1284.01	1406
1289.82	1410
1295.63	1397
1301.44	1395
1307.25	1429
1313.06	1453
1318.87	1455
1324.68	1444
1330.49	1451
1336.3	1437
1342.11	1412
1347.92	1397
1353.73	1404
1359.54	1420
1365.35	1422
1371.16	1441
1376.97	1450
1382.78	1453
1388.59	1435
1394.4	1427
1400.21	1414
1406.02	1413
1411.83	1406
1417.64	1419
1423.45	1428
1429.26	1446
1435.07	1443
1440.88	1442
1446.69	1438
1452.5	1428
1458.31	1411
1464.12	1411
1469.93	1414
1475.74	1423
1481.55	1427
1487.36	1438
1493.17	1448
1498.98	1437
1504.79	1430
1510.6	1430
1516.41	1420
1522.22	1411
1528.03	1417
1533.84	1426
1539.65	1432
1545.46	1429
1551.27	1439
1557.08	1445
1562.89	1431
1568.7	1424
1574.51	1422
1580.32	1415
1586.13	1418
1591.94	1422
1597.75	1432
1603.56	1435
1609.37	1432
1615.18	1435
1620.99	1431
1626.8	1424
1632.61	1417
1638.42	1420
1644.23	1417
1650.04	1425
1655.85	1429
1661.66	1434
1667.47	1441
1673.28	1457
1679.09	1462
1684.9	1455
1690.71	1455
1696.52	1457
1702.33	1463
1708.14	1465
1713.95	1471
1719.76	1481
1725.57	1483
1731.38	1488
1737.19	1487
1743.0	1485
1748.81	1485
1754.62	1491
1760.43	1493
1766.24	1497
1772.05	1505
1777.86	1517
1783.67	1519
1789.48	1522
1795.29	1530
1801.1	1534
1806.91	1535
1812.72	1550
1818.53	1554
1824.34	1566
1830.15	1569
1835.96	1585
1841.77	1590
1847.58	1587
1853.39	1588
1859.2	1593
1865.01	1601
1870.82	1594
1876.63	1599
1882.44	1597
1888.25	1611
1894.06	1609
1899.87	1616
1905.68	1607
1911.49	1606
1917.3	1607
1923.11	1604
1928.92	1602
1934.73	1604
1940.54	1610
1946.35	1613
1952.16	1610
1957.97	1608
1963.78	1608
1969.59	1605
1975.4	1601
1981.21	1601
1987.02	1598
1992.83	1595
1998.64	1592
2004.45	1592
2010.26	1577
2016.07	1556
2021.88	1530
2027.69	1498
2033.5	1464
2039.31	1438
2045.12	1422
2050.93	1419
2056.74	1426
2062.55	1424
2068.36	1429
2074.17	1427
2079.98	1430
2085.79	1430
2091.6	1428
2097.41	1424
2103.22	1426
2109.03	1426
2114.84	1424
2120.65	1425
2126.46	1428
2132.27	1427
2138.08	1426
2143.89	1428
2149.7	1426
2155.51	1424
2161.32	1423
2167.13	1426
2172.94	1425
2178.75	1424
2184.56	1425
2190.37	1427
2196.18	1426
2201.99	1424
2207.8	1426
2213.61	1426
2219.42	1426
2225.23	1424
2231.04	1426
2236.85	1424
2242.66	1427
2248.47	1426
2254.28	1424
2260.09	1422
2265.9	1424
2271.71	1428
2277.52	1424
2283.33	1422
2289.14	1425
2294.95	1426
2300.76	1425
2306.57	1427
2312.38	1427
2318.19	1425
2324.0	1425
2329.81	1426
2335.62	1427
2341.43	1425
2347.24	1422
2353.05	1427
2358.86	1427
2364.67	1426
2370.48	1425
2376.29	1428
2382.1	1424
2387.91	1425
2393.72	1425
2399.53	1426
2405.34	1427
2411.15	1426
2416.96	1425
2422.77	1423
2428.58	1427
2434.39	1426
2440.2	1423
2446.01	1423
2451.82	1426
2457.63	1426
2463.44	1425
2469.25	1426
2475.06	1427
2480.87	1425
2486.68	1425
2492.49	1427
2498.3	1424
2504.11	1422
2509.92	1423
2515.73	1428
2521.54	1425
2527.35	1426
2533.16	1423
2538.97	1424
2544.78	1424
2550.59	1426
2556.4	1426
2562.21	1427
2568.02	1424
2573.83	1428
2579.64	1424
2585.45	1424
2591.26	1426
2597.07	1427
2602.88	1424
2608.69	1424
2614.5	1427
2620.31	1425
2626.12	1423
2631.93	1426
2637.74	1425
2643.55	1423
2649.36	1423
2655.17	1424
2660.98	1426
2666.79	1426
2672.6	1423
2678.41	1556
2684.22	1368
2690.03	1478
2695.84	1488
2701.65	1463
2707.46	1427
2713.27	1448
2719.08	1412
2724.89	1414
2730.7	1422
2736.51	1428
2742.32	1421
2748.13	1429
2753.94	1423
2759.75	1432
2765.56	1423
2771.37	1430
2777.18	1420
2782.99	1428
2788.8	1423
2794.61	1427
2800.42	1424
2806.23	1426
2812.04	1427
2817.85	1428
2823.66	1429
2829.47	1425
2835.28	1426
2841.09	1421
2846.9	1421
2852.71	1422
2858.52	1424
2864.33	1426
2870.14	1425
2875.95	1430
2881.76	1429
2887.57	1426
2893.38	1426
2899.19	1426
2905.0	1423
2910.81	1424
2916.62	1425
2922.43	1427
2928.24	1426
2934.05	1425
2939.86	1426
2945.67	1429
2951.48	1424
2957.29	1424
2963.1	1425
2968.91	1424
2974.72	1423
2980.53	1428
2986.34	1429
2992.15	1427
2997.96	1430
3003.77	1425
3009.58	1424
3015.39	1425
3021.2	1425
3027.01	1422
3032.82	1426
3038.63	1426
3044.44	1427
3050.25	1427
3056.06	1427
3061.87	1425
3067.68	1424
3073.49	1424
3079.3	1423
3085.11	1426
3090.92	1426
3096.73	1426
3102.54	1428
3108.35	1427
3114.16	1425
3119.97	1424
3125.78	1425
3131.59	1425
3137.4	1422
3143.21	1425
3149.02	1425
3154.83	1424
3160.64	1427
3166.45	1426
3172.26	1425
3178.07	1425
3183.88	1425
3189.69	1424
3195.5	1424
3201.31	1425
3207.12	1427
3212.93	1426
3218.74	1427
3224.55	1426
3230.36	1426
3236.17	1427
3241.98	1427
3247.79	1427
3253.6	1423
3259.41	1424
3265.22	1427
3271.03	1428
3276.84	1426
3282.65	1428
3288.46	1427
3294.27	1426
3300.08	1428
3305.89	1425
3311.7	1426
3317.51	1425
3323.32	1421
3329.13	1425
3334.94	1426
3340.75	1427
3346.56	1432
3352.37	1431
3358.18	1431
3363.99	1437
3369.8	1441
3375.61	1442
3381.42	1443
3387.23	1445
3393.04	1448
3398.85	1448
3404.66	1450
3410.47	1449
3416.28	1452
3422.09	1454
3427.9	1457
3433.71	1466
3439.52	1467
3445.33	1470
3451.14	1475
3456.95	1485
3462.76	1489
3468.57	1496
3474.38	1504
3480.19	1508
3486.0	1516
3491.81	1517
3497.62	1473
3503.43	1526
3509.24	1499
3515.05	1515
3520.86	1500
3526.67	1524
3532.48	1530
3538.29	1524
3544.1	1537
3549.91	1535
3555.72	1548
3561.53	1549
3567.34	1549
3573.15	1532
3578.96	1529
3584.77	1525
3590.58	1530
3596.39	1529
3602.2	1540
3608.01	1541
3613.82	1546
3619.63	1545
3625.44	1553
3631.25	1558
3637.06	1567
3642.87	1577
3648.68	1581
3654.49	1603
3660.3	1592
3666.11	1576
3671.92	1555
3677.73	1539
3683.54	1532
3689.35	1515
3695.16	1499
3700.97	1480
3706.78	1467
3712.59	1457
3718.4	1448
3724.21	1442
3730.02	1435
3735.83	1431
3741.64	1424
3747.45	1427
3753.26	1423
3759.07	1425
3764.88	1424
3770.69	1423
3776.5	1423
3782.31	1425
3788.12	1425
3793.93	1423
3799.74	1422
3805.55	1425
3811.36	1423
3817.17	1423
3822.98	1423
3828.79	1423
3834.6	1425
3840.41	1423
3846.22	1421
3852.03	1423
3857.84	1422
3863.65	1422
3869.46	1421
3875.27	1422
3881.08	1422
3886.89	1423
3892.7	1422
3898.51	1426
3904.32	1424
3910.13	1422
3915.94	1420
3921.75	1421
3927.56	1422
3933.37	1422
3939.18	1425
3944.99	1421
3950.8	1426
3956.61	1422
3962.42	1425
3968.23	1420
3974.04	1421
3979.85	1424
3985.66	1423
3991.47	1422
3997.28	1422
4003.09	1423
4008.9	1422
4014.71	1422
4020.52	1420
4026.33	1425
4032.14	1424
4037.95	1426
4043.76	1422
4049.57	1421
4055.38	1426
4061.19	1423
4067.0	1421
4072.81	1420
4078.62	1420
4084.43	1423
4090.24	1424
4096.05	1422
4101.86	1424
4107.67	1423
4113.48	1417
4119.29	1425
4125.1	1424
4130.91	1420
4136.72	1425
4142.53	1422
4148.34	1424
4154.15	1422
4159.96	1424
4165.77	1422
4171.58	1423
4177.39	1419
4183.2	1426
4189.01	1421
4194.82	1423
4200.63	1423
4206.44	1423
4212.25	1418
4218.06	1422
4223.87	1424
4229.68	1423
4235.49	1426
4241.3	1427
4247.11	1427
4252.92	1423
4258.73	1423
4264.54	1434
4270.35	1458
4276.16	1412
4281.97	1434
4287.78	1415
4293.59	1428
4299.4	1415
4305.21	1426
4311.02	1421
4316.83	1425
4322.64	1424
4328.45	1429
4334.26	1429
4340.07	1423
4345.88	1420
4351.69	1423
4357.5	1422
4363.31	1419
4369.12	1418
4374.93	1419
4380.74	1426
4386.55	1424
4392.36	1424
4398.17	1423
4403.98	1425
4409.79	1421
4415.6	1420
4421.41	1417
4427.22	1418
4433.03	1421
4438.84	1424
4444.65	1425
4450.46	1431
4456.27	1428
4462.08	1428
4467.89	1424
4473.7	1422
4479.51	1418
4485.32	1418
4491.13	1416
4496.94	1419
4502.75	1424
4508.56	1425
4514.37	1429
4520.18	1427
4525.99	1425
4531.8	1424
4537.61	1423
4543.42	1419
4549.23	1417
4555.04	1418
4560.85	1421
4566.66	1424
4572.47	1426
4578.28	1427
4584.09	1425
4589.9	1420
4595.71	1423
4601.52	1421
4607.33	1421
4613.14	1422
4618.95	1426
4624.76	1423
4630.57	1426
4636.38	1423
4642.19	1425
4648.0	1424
4653.81	1419
4659.62	1421
4665.43	1420
4671.24	1424
4677.05	1424
4682.86	1425
4688.67	1425
4694.48	1425
4700.29	1425
4706.1	1423
4711.91	1424
4717.72	1419
4723.53	1423
4729.34	1420
4735.15	1425
4740.96	1424
4746.77	1426
4752.58	1425
4758.39	1423
4764.2	1422
4770.01	1422
4775.82	1418
4781.63	1421
4787.44	1426
4793.25	1428
4799.06	1429
4804.87	1430
4810.68	1431
4816.49	1436
4822.3	1433
4828.11	1440
4833.92	1441
4839.73	1443
4845.54	1448
4851.35	1454
4857.16	1453
4862.97	1454
4868.78	1456
4874.59	1459
4880.4	1458
4886.21	1459
4892.02	1461
4897.83	1462
4903.64	1463
4909.45	1469
4915.26	1471
4921.07	1474
4926.88	1477
4932.69	1474
4938.5	1458
4944.31	1472
4950.12	1482
4955.93	1518
4961.74	1507
4967.55	1510
4973.36	1519
4979.17	1524
4984.98	1522
4990.79	1522
4996.6	1514
5002.41	1510
5008.22	1501
5014.03	1493
5019.84	1485
5025.65	1478
5031.46	1480
5037.27	1480
5043.08	1484
5048.89	1487
5054.7	1497
5060.51	1499
5066.32	1506
5072.13	1507
5077.94	1514
5083.75	1512
5089.56	1516
5095.37	1518
5101.18	1522
5106.99	1526
5112.8	1530
5118.61	1536
5124.42	1536
5130.23	1540
5136.04	1532
5141.85	1525
5147.66	1502
5153.47	1480
5159.28	1460
5165.09	1446
5170.9	1433
5176.71	1427
5182.52	1420
5188.33	1422
5194.14	1421
5199.95	1424
5205.76	1422
5211.57	1423
5217.38	1423
5223.19	1422
5229.0	1420
5234.81	1420
5240.62	1420
5246.43	1422
5252.24	1421
5258.05	1422
5263.86	1425
5269.67	1425
5275.48	1423
5281.29	1422
5287.1	1423
5292.91	1420
5298.72	1420
5304.53	1419
5310.34	1422
5316.15	1422
5321.96	1422
5327.77	1420
5333.58	1425
5339.39	1422
5345.2	1422
5351.01	1419
5356.82	1419
5362.63	1419
5368.44	1420
5374.25	1422
5380.06	1423
5385.87	1423
5391.68	1425
5397.49	1423
5403.3	1423
5409.11	1422
5414.92	1421
5420.73	1420
5426.54	1418
5432.35	1422
5438.16	1422
5443.97	1421
5449.78	1422
5455.59	1424
5461.4	1424
5467.21	1422
5473.02	1420
5478.83	1418
5484.64	1420
5490.45	1419
5496.26	1421
5502.07	1422
5507.88	1424
5513.69	1423
5519.5	1421
5525.31	1421
5531.12	1420
5536.93	1421
5542.74	1419
5548.55	1420
5554.36	1421
5560.17	1422
5565.98	1422
5571.79	1423
5577.6	1421
5583.41	1424
5589.22	1425
5595.03	1425
5600.84	1422
5606.65	1426
5612.46	1422
5618.27	1420
5624.08	1420
5629.89	1420
5635.7	1420
5641.51	1417
5647.32	1417
5653.13	1419
5658.94	1419
5664.75	1423
5670.56	1423
5676.37	1429
5682.18	1428
5687.99	1425
5693.8	1426
5699.61	1423
5705.42	1419
5711.23	1415
5717.04	1416
5722.85	1416
5728.66	1422
5734.47	1421
5740.28	1426
5746.09	1430
5751.9	1428
5757.71	1420
5763.52	1424
5769.33	1420
5775.14	1417
5780.95	1418
5786.76	1418
5792.57	1424
5798.38	1425
5804.19	1424
5810.0	1424
5815.81	1422
5821.62	1420
5827.43	1419
5833.24	1419
5839.05	1419
5844.86	1423
5850.67	1418
5856.48	1424
5862.29	1426
5868.1	1422
5873.91	1423
5879.72	1419
5885.53	1419
5891.34	1419
5897.15	1419
5902.96	1419
5908.77	1424
5914.58	1423
5920.39	1424
5926.2	1423
5932.01	1420
5937.82	1422
5943.63	1420
5949.44	1421
5955.25	1419
5961.06	1420
5966.87	1422
5972.68	1425
5978.49	1426
5984.3	1421
5990.11	1421
5995.92	1420
6001.73	1421
6007.54	1420
6013.35	1422
6019.16	1419
6024.97	1423
6030.78	1422
6036.59	1423
6042.4	1426
6048.21	1425
6054.02	1418
6059.83	1421
6065.64	1419
6071.45	1422
6077.26	1418
6083.07	1424
6088.88	1422
6094.69	1423
6100.5	1419
6106.31	1424
6112.12	1420
6117.93	1420
6123.74	1422
6129.55	1419
6135.36	1424
6141.17	1421
6146.98	1421
6152.79	1424
6158.6	1422
6164.41	1421
6170.22	1418
6176.03	1422
6181.84	1420
6187.65	1421
6193.46	1421
6199.27	1424
6205.08	1421
6210.89	1425
6216.7	1423
6222.51	1422
6228.32	1421
6234.13	1420
6239.94	1419
6245.75	1423
6251.56	1420
6257.37	1421
6263.18	1421
6268.99	1423
6274.8	1422
6280.61	1422
6286.42	1420
6292.23	1420
6298.04	1420
6303.85	1422
6309.66	1421
6315.47	1422
6321.28	1422
6327.09	1425
6332.9	1418
6338.71	1423
6344.52	1421
6350.33	1420
6356.14	1421
6361.95	1423
6367.76	1423
6373.57	1419
6379.38	1419
6385.19	1422
6391.0	1422
6396.81	1422
6402.62	1419
6408.43	1418
6414.24	1422
6420.05	1422
6425.86	1417
6431.67	1422
6437.48	1424
6443.29	1421
6449.1	1423
6454.91	1422
6460.72	1422
6466.53	1421
6472.34	1421
6478.15	1420
6483.96	1421
6489.77	1424
6495.58	1421
6501.39	1420
6507.2	1421
6513.01	1424
6518.82	1423
6524.63	1419
6530.44	1421
6536.25	1420
6542.06	1421
6547.87	1426
6553.68	1429
6559.49	1436
6565.3	1440
6571.11	1449
6576.92	1454
6582.73	1458
6588.54	1463
6594.35	1469
6600.16	1473
6605.97	1482
6611.78	1479
6617.59	1483
6623.4	1488
6629.21	1487
6635.02	1492
6640.83	1494
6646.64	1498
6652.45	1503
6658.26	1503
6664.07	1513
6669.88	1517
6675.69	1522
6681.5	1524
6687.31	1526
6693.12	1530
6698.93	1538
6704.74	1543
6710.55	1551
6716.36	1560
6722.17	1561
6727.98	1575
6733.79	1584
6739.6	1592
6745.41	1600
6751.22	1604
6757.03	1604
6762.84	1610
6768.65	1612
6774.46	1621
6780.27	1621
6786.08	1630
6791.89	1638
6797.7	1646
6803.51	1649
6809.32	1659
6815.13	1664
6820.94	1668
6826.75	1668
6832.56	1673
6838.37	1676
6844.18	1674
6849.99	1677
6855.8	1684
6861.61	1684
6867.42	1687
6873.23	1692
6879.04	1700
6884.85	1704
6890.66	1711
6896.47	1711
6902.28	1716
6908.09	1712
6913.9	1716
6919.71	1712
6925.52	1706
6931.33	1705
6937.14	1702
6942.95	1694
6948.76	1702
6954.57	1699
6960.38	1699
6966.19	1699
6972.0	1700
6977.81	1700
6983.62	1692
6989.43	1689
6995.24	1689
7001.05	1686
7006.86	1680
7012.67	1681
7018.48	1675
7024.29	1677
7030.1	1686
7035.91	1693
7041.72	1699
7047.53	1701
7053.34	1694
7059.15	1695
7064.96	1676
7070.77	1672
7076.58	1657
7082.39	1652
7088.2	1642
7094.01	1635
7099.82	1630
7105.63	1619
7111.44	1609
7117.25	1591
7123.06	1564
7128.87	1540
7134.68	1513
7140.49	1479
7146.3	1447
7152.11	1423
7157.92	1404
7163.73	1415
7169.54	1420
7175.35	1415
7181.16	1421
7186.97	1417
7192.78	1425
7198.59	1421
7204.4	1420
7210.21	1420
7216.02	1420
7221.83	1415
7227.64	1419
7233.45	1419
7239.26	1420
7245.07	1423
7250.88	1422
7256.69	1421
7262.5	1421
7268.31	1419
7274.12	1417
7279.93	1414
7285.74	1418
7291.55	1421
7297.36	1421
7303.17	1421
7308.98	1422
7314.79	1423
7320.6	1419
7326.41	1419
7332.22	1416
7338.03	1419
7343.84	1420
7349.65	1421
7355.46	1418
7361.27	1418
7367.08	1422
7372.89	1422
7378.7	1420
7384.51	1421
7390.32	1421
7396.13	1421
7401.94	1417
7407.75	1417
7413.56	1419
7419.37	1421
7425.18	1418
7430.99	1418
7436.8	1421
7442.61	1424
7448.42	1421
7454.23	1421
7460.04	1418
7465.85	1420
7471.66	1419
7477.47	1420
7483.28	1417
7489.09	1423
7494.9	1421
7500.71	1421
7506.52	1421
7512.33	1425
7518.14	1393
7523.95	1416
7529.76	1430
7535.57	1407
7541.38	1419
7547.19	1428
7553.0	1440
7558.81	1419
7564.62	1418
7570.43	1408
7576.24	1417
7582.05	1421
7587.86	1401
7593.67	1403
7599.48	1429
7605.29	1447
7611.1	1410
7616.91	1424
7622.72	1433
7628.53	1437
7634.34	1401
7640.15	1404
7645.96	1407
7651.77	1422
7657.58	1412
7663.39	1422
7669.2	1428
7675.01	1434
7680.82	1425
7686.63	1413
7692.44	1413
7698.25	1415
7704.06	1412
7709.87	1415
7715.68	1415
7721.49	1430
7727.3	1427
7733.11	1424
7738.92	1421
7744.73	1416
7750.54	1414
7756.35	1412
7762.16	1414
7767.97	1419
7773.78	1423
7779.59	1425
7785.4	1426
7791.21	1423
7797.02	1422
7802.83	1419
7808.64	1416
7814.45	1415
7820.26	1415
7826.07	1417
7831.88	1421
7837.69	1424
7843.5	1420
7849.31	1419
7855.12	1423
7860.93	1420
7866.74	1416
7872.55	1415
7878.36	1422
7884.17	1418
7889.98	1419
7895.79	1419
7901.6	1423
7907.41	1421
7913.22	1421
7919.03	1421
7924.84	1422
7930.65	1419
7936.46	1416
7942.27	1419
7948.08	1416
7953.89	1421
7959.7	1421
7965.51	1419
7971.32	1421
7977.13	1417
7982.94	1418
7988.75	1414
7994.56	1417
8000.37	1416
8006.18	1418
8011.99	1419
8017.8	1422
8023.61	1421
8029.42	1420
8035.23	1423
8041.04	1420
8046.85	1422
8052.66	1422
8058.47	1423
8064.28	1424
8070.09	1423
8075.9	1419
8081.71	1420
8087.52	1417
8093.33	1415
8099.14	1412
8104.95	1417
8110.76	1416
8116.57	1422
8122.38	1422
8128.19	1426
8134.0	1420
8139.81	1422
8145.62	1415
8151.43	1416
8157.24	1416
8163.05	1418
8168.86	1418
8174.67	1421
8180.48	1423
8186.29	1422
8192.1	1423
8197.91	1423
8203.72	1421
8209.53	1419
8215.34	1416
8221.15	1417
8226.96	1416
8232.77	1422
8238.58	1423
8244.39	1424
8250.2	1421
8256.01	1422
8261.82	1419
8267.63	1418
8273.44	1415
8279.25	1416
8285.06	1420
8290.87	1419
8296.68	1424
8302.49	1421
8308.3	1422
8314.11	1420
8319.92	1418
8325.73	1416
8331.54	1418
8337.35	1420
8343.16	1423
8348.97	1421
8354.78	1420
8360.59	1421
8366.4	1417
8372.21	1420
8378.02	1417
8383.83	1418
8389.64	1418
8395.45	1423
8401.26	1421
8407.07	1422
8412.88	1421
8418.69	1421
8424.5	1420
8430.31	1419
8436.12	1420
8441.93	1420
8447.74	1421
8453.55	1420
8459.36	1420
8465.17	1420
8470.98	1420
8476.79	1419
8482.6	1421
8488.41	1420
8494.22	1420
8500.03	1420
8505.84	1420
8511.65	1419
8517.46	1418
8523.27	1419
8529.08	1421
8534.89	1419
8540.7	1420
8546.51	1420
8552.32	1417
8558.13	1419
8563.94	1418
8569.75	1424
8575.56	1436
8581.37	1450
8587.18	1457
8592.99	1459
8598.8	1462
8604.61	1469
8610.42	1475
8616.23	1482
8622.04	1480
8627.85	1478
8633.66	1476
8639.47	1478
8645.28	1475
8651.09	1475
8656.9	1461
8662.71	1472
8668.52	1466
8674.33	1472
8680.14	1471
8685.95	1477
8691.76	1479
8697.57	1485
8703.38	1487
8709.19	1497
8715.0	1496
8720.81	1494
8726.62	1494
8732.43	1496
8738.24	1501
8744.05	1506
8749.86	1516
8755.67	1514
8761.48	1524
8767.29	1533
8773.1	1537
8778.91	1539
8784.72	1540
8790.53	1535
8796.34	1544
8802.15	1545
8807.96	1545
8813.77	1543
8819.58	1548
8825.39	1556
8831.2	1565
8837.01	1569
8842.82	1574
8848.63	1577
8854.44	1580
8860.25	1581
8866.06	1579
8871.87	1577
8877.68	1581
8883.49	1577
8889.3	1580
8895.11	1579
8900.92	1580
8906.73	1582
8912.54	1585
8918.35	1588
8924.16	1595
8929.97	1589
8935.78	1596
8941.59	1595
8947.4	1599
8953.21	1589
8959.02	1595
8964.83	1583
8970.64	1582
8976.45	1579
8982.26	1578
8988.07	1579
8993.88	1582
8999.69	1584
9005.5	1591
9011.31	1591
9017.12	1592
9022.93	1589
9028.74	1594
9034.55	1589
9040.36	1578
9046.17	1560
9051.98	1533
9057.79	1505
9063.6	1483
9069.41	1463
9075.22	1451
9081.03	1440
9086.84	1430
9092.65	1422
9098.46	1418
9104.27	1421
9110.08	1421
9115.89	1416
9121.7	1416
9127.51	1420
9133.32	1418
9139.13	1417
9144.94	1418
9150.75	1418
9156.56	1421
9162.37	1417
9168.18	1422
9173.99	1415
9179.8	1420
9185.61	1419
9191.42	1415
9197.23	1412
9203.04	1416
9208.85	1418
9214.66	1419
9220.47	1419
9226.28	1420
9232.09	1420
9237.9	1413
9243.71	1417
9249.52	1417
9255.33	1418
9261.14	1419
9266.95	1418
9272.76	1418
9278.57	1419
9284.38	1421
9290.19	1421
9296.0	1414
9301.81	1419
9307.62	1416
9313.43	1414
9319.24	1417
9325.05	1418
9330.86	1420
9336.67	1420
9342.48	1416
9348.29	1419
9354.1	1417
9359.91	1417
9365.72	1417
9371.53	1416
9377.34	1420
9383.15	1422
9388.96	1420
9394.77	1419
9400.58	1419
9406.39	1417
9412.2	1412
9418.01	1416
9423.82	1416
9429.63	1417
9435.44	1414
9441.25	1418
9447.06	1418
9452.87	1417
9458.68	1418
9464.49	1419
9470.3	1415
9476.11	1415
9481.92	1417
9487.73	1418
9493.54	1415
9499.35	1420
9505.16	1420
9510.97	1421
9516.78	1422
9522.59	1420
9528.4	1417
9534.21	1418
9540.02	1413
9545.83	1415
9551.64	1415
9557.45	1420
9563.26	1421
9569.07	1420
9574.88	1420
9580.69	1417
9586.5	1416
9592.31	1416
9598.12	1413
9603.93	1416
9609.74	1415
9615.55	1423
9621.36	1422
9627.17	1424
9632.98	1421
9638.79	1417
9644.6	1416
9650.41	1413
9656.22	1414
9662.03	1412
9667.84	1415
9673.65	1416
9679.46	1425
9685.27	1425
9691.08	1417
9696.89	1413
9702.7	1413
9708.51	1418
9714.32	1416
9720.13	1408
9725.94	1413
9731.75	1418
9737.56	1420
9743.37	1419
9749.18	1421
9754.99	1421
9760.8	1419
9766.61	1416
9772.42	1414
9778.23	1419
9784.04	1418
9789.85	1415
9795.66	1417
9801.47	1421
9807.28	1420
9813.09	1419
9818.9	1418
9824.71	1418
9830.52	1415
9836.33	1416
9842.14	1416
9847.95	1416
9853.76	1419
9859.57	1417
9865.38	1417
9871.19	1417
9877.0	1415
9882.81	1419
9888.62	1417
9894.43	1417
9900.24	1416
9906.05	1418
9911.86	1418
9917.67	1418
9923.48	1418
9929.29	1418
9935.1	1418
9940.91	1419
9946.72	1419
9952.53	1417
9958.34	1418
9964.15	1419
9969.96	1416
9975.77	1418
9981.58	1417
9987.39	1417
9993.2	1417
9999.01	1418
10004.8	1416
10010.6	1419
10016.4	1420
10022.2	1421
10028.1	1419
10033.9	1418
10039.7	1414
10045.5	1419
10051.3	1419
10057.1	1417
10062.9	1419
10068.7	1418
10074.5	1417
10080.3	1419
10086.2	1419
10092.0	1416
10097.8	1416
10103.6	1419
10109.4	1418
10115.2	1420
10121.0	1418
10126.8	1417
10132.6	1421
10138.5	1414
10144.3	1418
10150.1	1415
10155.9	1417
10161.7	1415
10167.5	1418
10173.3	1417
10179.1	1418
10184.9	1418
10190.7	1418
10196.5	1415
10202.4	1416
10208.2	1419
10214.0	1417
10219.8	1418
10225.6	1417
10231.4	1419
10237.2	1418
10243.0	1417
10248.8	1417
10254.6	1414
10260.5	1415
10266.3	1416
10272.1	1416
10277.9	1418
10283.7	1417
